,NCODER_ID,X,UserName,Condition,CONFIDENCE.Pre,CONFIDENCE.Post,CONFIDENCE.Change,C.Level.Pre,NewC.Change,C.Change,Timestamp,ActivityNumber,GroupName,GameHalf,GameDay,text,Hydraulic_c,Technical.Constraints_c,Performance.Parameters_c,PAM_c,Pneumatic_c,Client.and.Consultant.Requests_c,Electric_c,SE_c,null_c,total_after
1555,1555,1555,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:02,14,3,Second,36,"As a refresher, what were the exact specifications for Maggie's prototype?",0,0,0,0,0,0,0,0,1,1
1556,1556,1556,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:02,14,3,Second,36,Yeah and it seemed like the recharge intervals for Amalia's toke a large decrease then we predicted,0,0,1,0,0,0,0,0,0,1
1557,1557,1557,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:03,14,3,Second,36,"876N, 218 Deg/sec, 6.58 hrs, 13,280, safety 192",0,0,1,0,0,0,0,0,0,1
1558,1558,1558,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:04,14,3,Second,36,What's it made of? (the components),0,0,0,0,0,0,0,0,1,1
1559,1559,1559,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:04,14,3,Second,36,What's it made of? (the components),0,0,0,0,0,0,0,0,1,1
1560,1560,1560,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:04,14,3,Second,36,"Yeah, it meets all of the requirements, as well as exceeding the ideal rates in some areas",0,0,0,0,0,1,0,0,0,1
1561,1561,1561,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,3,Second,36,@Margaret: What's your design made up of?,0,0,0,0,0,0,0,0,1,1
1562,1562,1562,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,3,Second,36,We narrow it down to one.,0,0,0,0,0,0,0,0,1,1
1563,1563,1563,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,3,Second,36,We narrow it down to one.,0,0,0,0,0,0,0,0,1,1
1564,1564,1564,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:05,14,3,Second,36,"So what designs do we want to choose, other than Maggie's?",0,0,0,0,0,0,0,0,1,1
1565,1565,1565,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,3,Second,36,haha,0,0,0,0,0,0,0,0,1,1
1566,1566,1566,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,3,Second,36,"Probably WonderMaterial, InfinitePowerSource, MagicActuator, Omnisensor, ROM 20",0,1,0,0,0,0,0,0,0,1
1567,1567,1567,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,3,Second,36,"Probably WonderMaterial, InfinitePowerSource, MagicActuator, Omnisensor, ROM 20",0,1,0,0,0,0,0,0,0,1
1568,1568,1568,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,3,Second,36,Can we all agree that Maggie's is the best design?,0,0,0,0,0,0,0,0,1,1
1569,1569,1569,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:06,14,3,Second,36,The specifications are definitely superior with hers,0,0,0,0,0,0,0,0,1,1
1570,1570,1570,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:07,14,3,Second,36,"The only things I slightly don't like about Maggie's are the recharge and agility. Those are still good, quite a bit higher than the minimum, but it's not a serious deficiency.",0,0,1,0,0,0,0,0,0,1
1571,1571,1571,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:07,14,3,Second,36,"The only things I slightly don't like about Maggie's are the recharge and agility. Those are still good, quite a bit higher than the minimum, but it's not a serious deficiency.",0,0,1,0,0,0,0,0,0,1
1572,1572,1572,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:07,14,3,Second,36,Ok so any objections to Maggie's prototype as the best design,0,0,0,0,0,0,0,0,1,1
1573,1573,1573,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:08,14,3,Second,36,The other attributes more than make up for it.,0,0,0,0,0,0,0,0,1,1
1574,1574,1574,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:08,14,3,Second,36,The other attributes more than make up for it.,0,0,0,0,0,0,0,0,1,1
1575,1575,1575,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:08,14,3,Second,36,"I would disagree with that statement, the recharge interval is quite good as well as the agility, the safety I would say is the biggest concern",0,0,1,0,0,0,0,0,0,1
1576,1576,1576,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"Keep in mind that over 200 is bad, below 182 is ideal.",0,0,0,0,0,1,0,0,0,1
1577,1577,1577,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"Erm, above 225 is unusable, and over 200 is usable but not good.",0,0,0,0,0,0,0,0,1,1
1578,1578,1578,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,Safety (RPN) is good when it's low.,0,0,1,0,0,0,0,0,0,1
1579,1579,1579,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"Keep in mind that over 200 is bad, below 182 is ideal.",0,0,0,0,0,1,0,0,0,1
1580,1580,1580,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"Erm, above 225 is unusable, and over 200 is usable but not good.",0,0,0,0,0,0,0,0,1,1
1581,1581,1581,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,Safety (RPN) is good when it's low.,0,0,1,0,0,0,0,0,0,1
1582,1582,1582,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"Regardless, it is still the best design",0,0,0,0,0,0,0,0,1,1
1583,1583,1583,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,"No, you want a high RPN",0,0,1,0,0,0,0,0,0,1
1584,1584,1584,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:09,14,3,Second,36,whats the minimum safety rating?,0,0,1,0,0,0,0,0,0,1
1585,1585,1585,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,3,Second,36,I thought it was when it was low.,0,0,0,0,0,0,0,0,1,1
1586,1586,1586,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,3,Second,36,""" I recommend a risk priority number no higher than 199."" from DaShawn Edwards.",0,0,0,0,0,1,0,0,0,1
1587,1587,1587,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:10,14,3,Second,36,""" I recommend a risk priority number no higher than 199."" from DaShawn Edwards.",0,0,0,0,0,1,0,0,0,1
1588,1588,1588,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,3,Second,36,"Ok, so I believe now is the time when we all say ""I vote for Maggie's"".",0,0,0,0,0,0,0,0,1,1
1589,1589,1589,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,3,Second,36,"Ok, so I believe now is the time when we all say ""I vote for Maggie's"".",0,0,0,0,0,0,0,0,1,1
1590,1590,1590,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,3,Second,36,"Nevermind I just read the e-mail wrong, you are correct",0,0,0,0,0,0,0,0,1,1
1591,1591,1591,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,3,Second,36,Correct,0,0,0,0,0,0,0,0,1,1
1592,1592,1592,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:11,14,3,Second,36,So there is not much we can do about the safety rating anyway,0,0,1,0,0,0,0,0,0,1
1593,1593,1593,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:13,14,3,Second,36,well we had to reference what the minimum specifications of one consultant to see if our design was meeting above or below what we had,0,0,0,0,0,1,0,0,0,1
1594,1594,1594,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:13,14,3,Second,36,They helped us determine which prototype to use for the final design based on which one met the most recommended specifications,0,0,0,0,0,0,0,0,1,1
1595,1595,1595,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:14,14,3,Second,36,"The internal consultants had preferences and requirements that we needed to match up with, so we choose Maggie's because her prototype was the one that best fitted those needs.",0,0,0,0,0,1,0,0,0,1
1596,1596,1596,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:14,14,3,Second,36,Hers passed all of the requirements and went beyond the most recommendations among all the prototypes.,0,0,0,0,0,1,0,0,0,1
1597,1597,1597,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:14,14,3,Second,36,Hers passed all of the requirements and went beyond the most recommendations among all the prototypes.,0,0,0,0,0,1,0,0,0,1
1598,1598,1598,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:15,14,3,Second,36,Correct,0,0,0,0,0,0,0,0,1,1
1599,1599,1599,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:16,14,3,Second,36,exactly,0,0,0,0,0,0,0,0,1,1
1600,1600,1600,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,I agree.,0,0,0,0,0,0,0,0,1,1
1601,1601,1601,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,Yep.,0,0,0,0,0,0,0,0,1,1
1602,1602,1602,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,I agree.,0,0,0,0,0,0,0,0,1,1
1603,1603,1603,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,Yep.,0,0,0,0,0,0,0,0,1,1
1604,1604,1604,carl b,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,"All right, see you guys Thursday",0,0,0,0,0,0,0,0,1,1
1605,1605,1605,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:17,14,3,Second,36,good work team,0,0,0,0,0,0,0,0,1,1
1606,1606,1606,amalia x,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,3,Second,36,Bye!,0,0,0,0,0,0,0,0,1,1
1607,1607,1607,fletcher l,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/22/2013 10:18,14,3,Second,36,see you then,0,0,0,0,0,0,0,0,1,1
1608,1608,1608,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:28,12,4,Second,31,"I am Jordan, and I was previously in team hydraulic.",1,0,0,0,0,0,0,0,0,1
1609,1609,1609,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:28,12,4,Second,31,Hello everyone.,0,0,0,0,0,0,0,0,1,1
1610,1610,1610,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:29,12,4,Second,31,Hi guys im Cameron and I was previously worked with the series elastic actuator,0,0,0,0,0,0,0,1,0,1
1611,1611,1611,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:29,12,4,Second,31,Hi guys im Cameron and I was previously worked with the series elastic actuator,0,0,0,0,0,0,0,1,0,1
1612,1612,1612,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:29,12,4,Second,31,I'm Tiffany and I've previously worked with the Pneumatic Actuator Muscle (PAM).,0,0,0,1,0,0,0,0,0,1
1613,1613,1613,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:30,12,4,Second,31,Hi I am Alex and I worked on the electric actuator.,0,0,0,0,0,0,1,0,0,1
1614,1614,1614,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:30,12,4,Second,31,*no was...typo,0,0,0,0,0,0,0,0,1,1
1615,1615,1615,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:30,12,4,Second,31,*no was...typo,0,0,0,0,0,0,0,0,1,1
1616,1616,1616,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:31,12,4,Second,31,I was in the Pneumatic group,0,0,0,0,1,0,0,0,0,1
1617,1617,1617,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:34,12,4,Second,31,"The Pneumatic Actuator was energy efficient along with cost effective, but it",0,0,1,0,0,0,0,0,0,1
1618,1618,1618,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:34,12,4,Second,31,its down sides were its payload and speed of response,0,0,1,0,0,0,0,0,0,1
1619,1619,1619,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:35,12,4,Second,31,"For the electric actuator, it had a high acceleration, but it has a low payload",0,0,0,0,0,0,1,0,0,1
1620,1620,1620,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:35,12,4,Second,31,"so the series elastic actuator excelled in safety, yet was expensive to produce",0,0,0,0,0,0,0,1,0,1
1621,1621,1621,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:35,12,4,Second,31,"so the series elastic actuator excelled in safety, yet was expensive to produce",0,0,0,0,0,0,0,1,0,1
1622,1622,1622,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:36,12,4,Second,31,"In trying to balance all of the specifications, the hydraulic actuator tended to fall short on agility, and in order to fix that problem cost and recharge interval typically suffered.  Its main strength was a great payload.",0,0,1,0,0,0,0,0,0,1
1623,1623,1623,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:36,12,4,Second,31,The Pneumatic Actuator Muscle was very lightweight but did not have an adequate recharge interval nor was the agility very high,0,0,1,0,0,0,0,0,0,1
1624,1624,1624,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:38,12,4,Second,31,@Tiffany: What does being lightweight do to the technical specifications?  Is that good for payload?,0,0,1,0,0,0,0,0,0,1
1625,1625,1625,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:39,12,4,Second,31,"@Jordan: Yes, the payload was reasonably high",0,0,1,0,0,0,0,0,0,1
1626,1626,1626,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,4,Second,31,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",0,0,1,0,0,0,0,0,0,1
1627,1627,1627,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,4,Second,31,"the elastic actuator's payload was dependent on other factors like material/powersource/control sensor. When working with a steel frame, a NiCd battery, and a strain gauge control sensor, the payload was maximized",0,0,0,0,0,0,0,1,0,1
1628,1628,1628,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,4,Second,31,Safety.  Okay.,0,0,1,0,0,0,0,0,0,1
1629,1629,1629,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:40,12,4,Second,31,@Cameron: Great observations.,0,0,0,0,0,0,0,0,1,1
1630,1630,1630,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:41,12,4,Second,31,@Tiffany: thank you,0,0,0,0,0,0,0,0,1,1
1631,1631,1631,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:41,12,4,Second,31,@Tiffany: thank you,0,0,0,0,0,0,0,0,1,1
1632,1632,1632,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:43,12,4,Second,31,"@Cameron: With the payload maximized, what did the series elastic actuator prototype's agility, cost, recharge interval, and RPN look like?",0,0,1,0,0,0,0,0,0,1
1633,1633,1633,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:46,12,4,Second,31,What Material did everyone use?,0,1,0,0,0,0,0,0,0,1
1634,1634,1634,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,"Its agility did fairly well, its cost suffered a bit as it was fairly expensive, and its recharge interval also was not the greatest. There obviously are some drawbacks to maximizing payload",0,0,1,0,0,0,0,0,0,1
1635,1635,1635,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,my group tested prototypes of all 3 materials,0,1,0,0,0,0,0,0,0,1
1636,1636,1636,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,"Its agility did fairly well, its cost suffered a bit as it was fairly expensive, and its recharge interval also was not the greatest. There obviously are some drawbacks to maximizing payload",0,0,1,0,0,0,0,0,0,1
1637,1637,1637,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,my group tested prototypes of all 3 materials,0,1,0,0,0,0,0,0,0,1
1638,1638,1638,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,I typically used aluminum because it is lightweight and inexpensive.,0,1,0,0,0,0,0,0,0,1
1639,1639,1639,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:47,12,4,Second,31,My group used Aluminum,0,0,0,0,0,0,0,0,1,1
1640,1640,1640,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:48,12,4,Second,31,Our group utilized all three materials as well.,0,1,0,0,0,0,0,0,0,1
1641,1641,1641,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:48,12,4,Second,31,Most of our team's prototype designs consisted of Aluminum  material in order to keep cost down as well as the weight.,0,1,0,0,0,0,0,0,0,1
1642,1642,1642,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,4,Second,31,"Although my group primarily used aluminum, it did test some steel and composite prototypes.",0,1,0,0,0,0,0,0,0,1
1643,1643,1643,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:49,12,4,Second,31,We tested the composite material as well which can be very good in terms of being lightweight but it is very expensive.,0,1,0,0,0,0,0,0,0,1
1644,1644,1644,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,Our group used piezoelectric and Strain Gauge,0,1,0,0,0,0,0,0,0,1
1645,1645,1645,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,My team tended towards the piezoelectric control sensor because of its general well-roundedness.,0,1,0,0,0,0,0,0,0,1
1646,1646,1646,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,How about Control?,0,1,0,0,0,0,0,0,0,1
1647,1647,1647,mitchell h,FirstGame,4,4,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,My group used the Piezoelectric,0,1,0,0,0,0,0,0,0,1
1648,1648,1648,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,We tested all three.,0,0,0,0,0,0,0,0,1,1
1649,1649,1649,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:52,12,4,Second,31,Sorry 3/4,0,0,0,0,0,0,0,0,1,1
1650,1650,1650,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,4,Second,31,my group used peizoelectric and strain-gauge,0,1,0,0,0,0,0,0,0,1
1651,1651,1651,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,4,Second,31,my group used peizoelectric and strain-gauge,0,1,0,0,0,0,0,0,0,1
1652,1652,1652,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,4,Second,31,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",0,1,0,0,0,0,0,0,0,1
1653,1653,1653,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,4,Second,31,"so with steel, the prototypes generally were more expensive yet they excelled in payload capacity because of their strength. With aluminum, the prototypes generally cost the least and did well in most other areas besides payload. the composite material was the most well balanced, with cost being the only downside",0,0,1,0,0,0,0,0,0,1
1654,1654,1654,tiffany x,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:53,12,4,Second,31,Piezoelectric & strain-gauge,0,1,0,0,0,0,0,0,0,1
1655,1655,1655,jordan l,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:55,12,4,Second,31,"@Cameron: You seem to be recommending composite if the cost is otherwise relatively low, and aluminum if there is relatively high cost and high payload?",0,0,1,0,0,0,0,0,0,1
1656,1656,1656,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:56,12,4,Second,31,yes thats correct,0,0,0,0,0,0,0,0,1,1
1657,1657,1657,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:56,12,4,Second,31,yes thats correct,0,0,0,0,0,0,0,0,1,1
1658,1658,1658,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/17/2013 9:57,12,4,Second,31,Our Group used NiCd,0,1,0,0,0,0,0,0,0,1
1659,1659,1659,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:57,12,4,Second,31,yea NiCd was generally the best option,0,1,0,0,0,0,0,0,0,1
1660,1660,1660,cameron k,FirstGame,6,7,1,High.Pre,Pos.Change,Pos.Change,10/17/2013 9:57,12,4,Second,31,yea NiCd was generally the best option,0,1,0,0,0,0,0,0,0,1
